store_key,staff_key,store_inventory_quantity,date_time
122,8089,1400,2018-08-01
46,7693,800,2018-08-01
186,222,600,2018-08-01
188,6914,1300,2018-08-01
171,5384,1900,2018-08-01
128,4229,1400,2018-08-01
107,8029,700,2018-08-01
244,3796,1700,2018-08-01
189,4694,1100,2018-08-01
33,2483,1500,2018-08-01
254,3348,800,2018-08-01
173,6283,1900,2018-08-01
106,5642,1300,2018-08-01
48,598,1300,2018-08-01
172,4746,500,2018-08-01
105,7498,800,2018-08-01
190,8025,1600,2018-08-01
47,6132,1200,2018-08-01
34,8669,1000,2018-08-01
250,4510,1600,2018-08-01
108,8166,2000,2018-08-01
175,2968,700,2018-08-01
35,710,500,2018-08-01
246,6344,1700,2018-08-01
45,4829,1600,2018-08-01
245,2142,600,2018-08-01
175,2968,1200,2018-09-01
138,4832,1900,2018-09-01
216,7118,700,2018-09-01
207,8569,1900,2018-09-01
120,6939,500,2018-09-01
19,615,700,2018-09-01
213,5431,1100,2018-09-01
208,3163,1600,2018-09-01
283,8743,900,2018-09-01
82,8350,800,2018-09-01
292,8534,1400,2018-09-01
117,4348,2000,2018-09-01
116,2070,600,2018-09-01
267,6158,1200,2018-09-01
266,2240,1900,2018-09-01
171,5384,900,2018-09-01
172,4746,1000,2018-09-01
268,1254,1100,2018-09-01
135,6063,1700,2018-09-01
84,3704,1700,2018-09-01
212,8750,800,2018-09-01
162,5473,1200,2018-09-01
73,6944,1300,2018-09-01
7,7104,700,2018-09-01
72,8238,1600,2018-09-01
178,8489,1900,2018-09-01
206,2864,1700,2018-09-01
121,574,1400,2018-09-01
83,3403,2000,2018-09-01
217,1795,600,2018-09-01
173,6283,1100,2018-09-01
177,3855,1000,2018-09-01
211,3426,1300,2018-09-01
176,8433,1100,2018-09-01
124,1564,600,2018-09-01
170,2632,1200,2018-09-01
284,5087,500,2018-09-01
137,5504,1900,2018-09-01
119,6016,1000,2018-09-01
79,8357,1800,2018-09-01
174,8451,800,2018-09-01
78,7524,1600,2018-09-01
296,5200,1500,2018-09-01
18,635,1200,2018-09-01
214,1098,1000,2018-09-01
210,2358,900,2018-09-01
20,7964,1800,2018-09-01
122,7635,1800,2018-09-01
80,3343,1600,2018-09-01
209,1797,1000,2018-09-01
74,6058,700,2018-09-01
17,8276,1800,2018-09-01
161,6494,2000,2018-09-01
75,4698,1100,2018-09-01
81,4526,500,2018-09-01
169,5927,2000,2018-09-01
215,4931,700,2018-09-01
279,7610,1100,2018-09-01
77,6759,2000,2018-09-01
280,3356,800,2018-09-01
8,694,1200,2018-09-01
136,4098,500,2018-09-01
118,5914,1400,2018-09-01
6,1830,1200,2018-09-01
76,7173,600,2018-09-01
167,4554,500,2018-09-01
278,372,1600,2018-09-01
107,6022,1500,2018-09-01
108,4473,1000,2018-09-01
195,2867,1500,2018-09-01
165,3199,700,2018-09-01
281,4076,900,2018-09-01
127,4579,1600,2018-09-01
9,4914,1300,2018-09-01
98,605,1800,2018-09-01
186,2339,1400,2018-09-01
130,6103,800,2018-09-01
272,7600,800,2018-09-01
293,5198,1300,2018-09-01
97,8039,1400,2018-09-01
196,38,800,2018-09-01
185,6047,600,2018-09-01
197,2477,600,2018-09-01
291,3954,1000,2018-09-01
13,5022,1100,2018-09-01
131,4369,1200,2018-09-01
271,8354,1000,2018-09-01
109,6143,2000,2018-09-01
99,4632,1700,2018-09-01
96,696,600,2018-09-01
12,5779,2000,2018-09-01
187,3189,1300,2018-09-01
104,2325,600,2018-09-01
10,1301,1700,2018-09-01
105,3031,700,2018-09-01
191,5108,1600,2018-09-01
106,2160,1500,2018-09-01
11,8722,1000,2018-09-01
103,4213,1200,2018-09-01
273,6569,1200,2018-09-01
128,6200,800,2018-09-01
4,4308,600,2018-09-01
102,5460,2000,2018-09-01
189,4443,900,2018-09-01
192,4756,1800,2018-09-01
188,3667,1600,2018-09-01
129,356,1000,2018-09-01
193,8554,1600,2018-09-01
101,1123,1800,2018-09-01
100,2036,1100,2018-09-01
274,5393,1900,2018-09-01
288,4884,1200,2018-09-01
194,7414,2000,2018-09-01
166,6677,1100,2018-09-01
85,2215,900,2018-09-01
168,2608,600,2018-09-01
198,4323,800,2018-09-01
203,1870,1100,2018-09-01
3,8171,1300,2018-09-01
90,7192,2000,2018-09-01
180,2588,500,2018-09-01
15,4869,700,2018-09-01
277,2023,1900,2018-09-01
190,8025,2000,2018-09-01
113,3250,500,2018-09-01
89,4090,2000,2018-09-01
5,17,1400,2018-09-01
88,4037,900,2018-09-01
204,4532,1000,2018-09-01
114,3113,900,2018-09-01
16,4701,1300,2018-09-01
163,2185,1200,2018-09-01
179,990,1800,2018-09-01
87,7068,500,2018-09-01
269,789,600,2018-09-01
205,2243,1400,2018-09-01
115,6241,700,2018-09-01
86,8173,900,2018-09-01
125,6639,1400,2018-09-01
184,1580,1200,2018-09-01
112,3824,1200,2018-09-01
202,7694,1700,2018-09-01
282,7976,2000,2018-09-01
95,382,700,2018-09-01
275,3630,2000,2018-09-01
110,4793,1600,2018-09-01
94,8665,700,2018-09-01
183,927,500,2018-09-01
199,3662,1500,2018-09-01
164,5344,1600,2018-09-01
111,4595,600,2018-09-01
93,1799,2000,2018-09-01
132,977,2000,2018-09-01
270,4269,1600,2018-09-01
276,6826,2000,2018-09-01
126,3749,1100,2018-09-01
92,1904,1300,2018-09-01
200,3666,800,2018-09-01
182,7505,500,2018-09-01
181,2579,800,2018-09-01
201,5014,1500,2018-09-01
133,5163,1900,2018-09-01
14,8124,1100,2018-09-01
91,2811,900,2018-09-01
134,8438,1800,2018-09-01
123,6897,1600,2018-09-01
54,4109,1000,2018-09-01
42,5086,900,2018-09-01
62,4798,1800,2018-09-01
23,588,1700,2018-09-01
295,4559,2000,2018-09-01
230,7946,1900,2018-09-01
247,2311,800,2018-09-01
43,8386,1200,2018-09-01
147,6122,1400,2018-09-01
158,3624,1100,2018-09-01
61,4960,1700,2018-09-01
44,4230,500,2018-09-01
60,1497,1300,2018-09-01
231,5967,1900,2018-09-01
24,6710,1200,2018-09-01
0,3089,1400,2018-09-01
246,6344,1300,2018-09-01
157,920,1800,2018-09-01
232,7046,800,2018-09-01
29,4907,900,2018-09-01
245,7673,1100,2018-09-01
52,2069,500,2018-09-01
290,8065,1000,2018-09-01
141,1661,1400,2018-09-01
263,6899,1600,2018-09-01
226,7187,800,2018-09-01
249,7852,2000,2018-09-01
40,6665,1400,2018-09-01
256,6847,1800,2018-09-01
142,5689,1900,2018-09-01
285,6398,900,2018-09-01
229,4078,1500,2018-09-01
153,6584,1300,2018-09-01
227,5757,800,2018-09-01
248,2465,800,2018-09-01
41,300,1000,2018-09-01
63,5057,900,2018-09-01
257,3316,900,2018-09-01
262,1993,1800,2018-09-01
228,8125,1700,2018-09-01
30,4904,1400,2018-09-01
64,4052,1500,2018-09-01
294,4498,1500,2018-09-01
45,4829,900,2018-09-01
297,3142,1700,2018-09-01
260,3322,1500,2018-09-01
144,1544,900,2018-09-01
55,7645,900,2018-09-01
236,2335,800,2018-09-01
259,7456,1600,2018-09-01
237,6280,600,2018-09-01
146,3540,1500,2018-09-01
241,2736,900,2018-09-01
49,4759,500,2018-09-01
50,3688,1200,2018-09-01
53,7798,1900,2018-09-01
51,8146,1800,2018-09-01
26,8508,1200,2018-09-01
155,5502,1900,2018-09-01
238,7700,2000,2018-09-01
239,4396,600,2018-09-01
27,8657,1800,2018-09-01
145,1114,600,2018-09-01
218,7629,600,2018-09-01
242,6025,1400,2018-09-01
243,4710,1600,2018-09-01
235,1339,2000,2018-09-01
258,5951,1200,2018-09-01
261,2359,1300,2018-09-01
59,4693,1000,2018-09-01
46,7693,900,2018-09-01
154,7108,2000,2018-09-01
58,7114,1600,2018-09-01
1,8079,2000,2018-09-01
244,7056,2000,2018-09-01
47,2846,1100,2018-09-01
233,2840,1800,2018-09-01
156,8347,900,2018-09-01
57,8430,1200,2018-09-01
234,7333,1000,2018-09-01
25,4954,1800,2018-09-01
28,5434,1800,2018-09-01
48,7846,1600,2018-09-01
143,6541,1700,2018-09-01
286,3305,1200,2018-09-01
56,7602,800,2018-09-01
149,8701,1600,2018-09-01
39,7639,1000,2018-09-01
148,4740,1100,2018-09-01
69,6049,1800,2018-09-01
66,5351,700,2018-09-01
251,1771,1500,2018-09-01
31,4405,1000,2018-09-01
67,5626,1800,2018-09-01
152,2418,700,2018-09-01
140,6381,800,2018-09-01
36,8730,1700,2018-09-01
264,6466,1800,2018-09-01
222,4622,1200,2018-09-01
252,3809,1000,2018-09-01
68,1810,900,2018-09-01
151,4435,1500,2018-09-01
255,4616,500,2018-09-01
139,3258,500,2018-09-01
35,7870,1800,2018-09-01
221,1251,1600,2018-09-01
70,2665,800,2018-09-01
32,3337,900,2018-09-01
219,6421,1600,2018-09-01
254,7491,1900,2018-09-01
33,4418,2000,2018-09-01
21,4975,1100,2018-09-01
160,1255,1700,2018-09-01
223,1549,1300,2018-09-01
289,2548,1800,2018-09-01
71,427,1200,2018-09-01
253,3319,1100,2018-09-01
34,1900,700,2018-09-01
265,3035,1000,2018-09-01
220,7683,1200,2018-09-01
2,505,1800,2018-09-01
287,2527,1000,2018-09-01
37,6686,1000,2018-09-01
240,3671,800,2018-09-01
22,5445,600,2018-09-01
224,4500,600,2018-09-01
250,1646,2000,2018-09-01
65,2943,700,2018-09-01
38,1496,600,2018-09-01
225,8192,1800,2018-09-01
150,7752,1800,2018-09-01
159,6925,1300,2018-09-01
256,7463,1400,2018-10-01
178,8489,1400,2018-10-01
191,146,1500,2018-10-01
253,8035,1200,2018-10-01
47,6132,1400,2018-10-01
242,6025,1400,2018-10-01
104,1308,1800,2018-10-01
189,4336,1700,2018-10-01
243,4710,1900,2018-10-01
190,8025,1300,2018-10-01
154,7108,1800,2018-10-01
113,5294,900,2018-10-01
174,4575,1300,2018-10-01
280,5358,900,2018-10-01
48,5593,1100,2018-10-01
49,5576,1100,2018-10-01
10,3747,700,2018-10-01
34,6160,500,2018-10-01
151,2971,1100,2018-10-01
175,5303,1800,2018-10-01
105,7498,1200,2018-10-01
123,7266,1800,2018-10-01
28,863,500,2018-10-01
286,1441,800,2018-10-01
106,2160,1700,2018-10-01
128,452,700,2018-10-01
121,788,1000,2018-10-01
167,4554,1600,2018-10-01
41,5842,1600,2018-10-01
122,7635,1900,2018-10-01
249,1329,1100,2018-10-01
51,8146,1900,2018-10-01
115,6427,1700,2018-10-01
193,8554,1600,2018-10-01
129,6376,1700,2018-10-01
278,6657,600,2018-10-01
179,7043,1700,2018-10-01
101,3606,1700,2018-10-01
171,2165,700,2018-10-01
100,1482,1200,2018-10-01
27,8657,1300,2018-10-01
172,6216,600,2018-10-01
240,5746,1000,2018-10-01
32,3432,800,2018-10-01
145,4157,700,2018-10-01
250,5161,2000,2018-10-01
173,818,1200,2018-10-01
50,199,700,2018-10-01
11,6719,2000,2018-10-01
114,6015,900,2018-10-01
288,2779,1800,2018-10-01
4,4308,1500,2018-10-01
273,6569,800,2018-10-01
124,1564,500,2018-10-01
192,6446,500,2018-10-01
259,8755,1800,2018-10-01
6,557,1800,2018-10-01
102,5460,1700,2018-10-01
241,2736,800,2018-10-01
287,872,1500,2018-10-01
33,7660,1200,2018-10-01
5,17,600,2018-10-01
146,3540,1100,2018-10-01
103,4213,1800,2018-10-01
35,7131,500,2018-10-01
188,3667,1200,2018-10-01
152,8123,1500,2018-10-01
29,4907,500,2018-10-01
109,6143,1000,2018-10-01
118,3953,600,2018-10-01
251,6816,700,2018-10-01
147,6122,1300,2018-10-01
184,1580,900,2018-10-01
43,1559,700,2018-10-01
8,2884,1300,2018-10-01
31,4405,1900,2018-10-01
247,5841,1900,2018-10-01
275,3630,700,2018-10-01
168,6151,1400,2018-10-01
110,4793,900,2018-10-01
183,3330,500,2018-10-01
169,8007,2000,2018-10-01
42,8553,1500,2018-10-01
182,7505,1800,2018-10-01
30,202,600,2018-10-01
117,4348,500,2018-10-01
111,5494,1900,2018-10-01
177,5808,900,2018-10-01
126,3749,1300,2018-10-01
116,2070,500,2018-10-01
36,8730,1400,2018-10-01
37,5896,1600,2018-10-01
181,4272,1600,2018-10-01
295,7916,1500,2018-10-01
257,5284,1000,2018-10-01
150,8521,1400,2018-10-01
279,6257,1700,2018-10-01
276,5715,1000,2018-10-01
185,6047,1800,2018-10-01
38,1496,700,2018-10-01
112,6159,600,2018-10-01
107,8029,1200,2018-10-01
289,900,1800,2018-10-01
40,7006,700,2018-10-01
258,3272,1300,2018-10-01
255,2178,1800,2018-10-01
297,1681,700,2018-10-01
45,2577,2000,2018-10-01
120,6939,800,2018-10-01
274,5393,800,2018-10-01
46,7693,800,2018-10-01
187,6594,1800,2018-10-01
7,743,1300,2018-10-01
277,5154,800,2018-10-01
244,2027,1300,2018-10-01
127,4579,1800,2018-10-01
148,5246,1500,2018-10-01
149,8052,1700,2018-10-01
108,4473,600,2018-10-01
125,6639,1600,2018-10-01
44,6472,600,2018-10-01
119,6567,600,2018-10-01
246,6344,500,2018-10-01
248,7903,1500,2018-10-01
180,6845,700,2018-10-01
252,1865,1400,2018-10-01
186,2339,600,2018-10-01
0,3089,1400,2018-10-01
9,4914,1500,2018-10-01
245,1613,1500,2018-10-01
170,2632,500,2018-10-01
281,4076,500,2018-10-01
176,8433,1700,2018-10-01
153,3145,900,2018-10-01
39,5526,600,2018-10-01
72,8238,1900,2018-10-01
166,1232,1500,2018-10-01
227,5757,1600,2018-10-01
135,6063,1600,2018-10-01
83,6492,1200,2018-10-01
64,4052,1900,2018-10-01
207,8027,1700,2018-10-01
226,1248,1700,2018-10-01
208,6418,1100,2018-10-01
82,113,800,2018-10-01
263,4028,1900,2018-10-01
141,2016,1700,2018-10-01
17,8276,800,2018-10-01
283,3708,1700,2018-10-01
296,4302,800,2018-10-01
209,2313,700,2018-10-01
225,8192,700,2018-10-01
81,2175,2000,2018-10-01
224,4500,900,2018-10-01
80,3343,800,2018-10-01
22,931,800,2018-10-01
285,8733,1300,2018-10-01
268,4456,1000,2018-10-01
290,8065,2000,2018-10-01
84,5452,2000,2018-10-01
88,4225,1300,2018-10-01
230,1913,900,2018-10-01
204,4532,1900,2018-10-01
87,4881,1000,2018-10-01
23,588,1900,2018-10-01
16,6026,900,2018-10-01
163,7061,1100,2018-10-01
62,7362,800,2018-10-01
269,789,1000,2018-10-01
210,5856,1100,2018-10-01
194,8085,1400,2018-10-01
205,2546,1500,2018-10-01
86,3545,1400,2018-10-01
228,8115,2000,2018-10-01
162,97,1100,2018-10-01
85,2215,500,2018-10-01
262,7948,500,2018-10-01
142,5682,1200,2018-10-01
206,1609,1600,2018-10-01
63,7624,500,2018-10-01
229,4078,600,2018-10-01
134,520,500,2018-10-01
136,4098,700,2018-10-01
18,1243,600,2018-10-01
70,2665,1800,2018-10-01
214,3618,800,2018-10-01
284,5008,1400,2018-10-01
74,5372,700,2018-10-01
220,5582,1700,2018-10-01
20,1063,1900,2018-10-01
215,4931,1200,2018-10-01
265,4129,1500,2018-10-01
2,505,600,2018-10-01
71,6359,700,2018-10-01
216,488,1700,2018-10-01
21,4975,1900,2018-10-01
138,142,900,2018-10-01
266,2240,1300,2018-10-01
219,6421,2000,2018-10-01
217,7833,1700,2018-10-01
73,7936,1700,2018-10-01
160,1255,1100,2018-10-01
218,3482,1300,2018-10-01
221,1902,1500,2018-10-01
75,309,1700,2018-10-01
213,4796,1200,2018-10-01
139,2999,1400,2018-10-01
159,7373,2000,2018-10-01
292,2498,800,2018-10-01
79,8198,1700,2018-10-01
223,7814,600,2018-10-01
267,3951,1400,2018-10-01
66,2130,1100,2018-10-01
211,3690,1100,2018-10-01
78,168,900,2018-10-01
67,165,700,2018-10-01
65,2943,1700,2018-10-01
140,6595,700,2018-10-01
77,7915,1800,2018-10-01
222,7365,1300,2018-10-01
264,1111,1600,2018-10-01
212,6552,1100,2018-10-01
76,6059,1800,2018-10-01
68,1810,600,2018-10-01
69,1000,1300,2018-10-01
19,4173,1100,2018-10-01
137,6927,1300,2018-10-01
161,3920,700,2018-10-01
61,7481,600,2018-10-01
158,470,900,2018-10-01
157,5647,2000,2018-10-01
131,155,500,2018-10-01
271,6295,1100,2018-10-01
260,3817,1300,2018-10-01
293,5800,600,2018-10-01
96,696,1700,2018-10-01
235,1182,1100,2018-10-01
56,4394,500,2018-10-01
198,2905,700,2018-10-01
13,5990,900,2018-10-01
89,4090,700,2018-10-01
95,4656,600,2018-10-01
25,6089,1900,2018-10-01
164,2346,600,2018-10-01
94,8665,700,2018-10-01
234,898,1100,2018-10-01
199,6008,700,2018-10-01
233,5785,2000,2018-10-01
93,1799,1700,2018-10-01
282,6528,2000,2018-10-01
55,1136,1600,2018-10-01
197,2477,1500,2018-10-01
236,2335,1200,2018-10-01
239,4396,700,2018-10-01
12,2753,1400,2018-10-01
99,3157,700,2018-10-01
52,3164,700,2018-10-01
238,7700,1600,2018-10-01
195,1152,1800,2018-10-01
165,3199,1000,2018-10-01
26,8594,2000,2018-10-01
98,605,1500,2018-10-01
53,4791,1200,2018-10-01
155,5098,600,2018-10-01
272,197,500,2018-10-01
54,1403,600,2018-10-01
130,5113,1900,2018-10-01
97,7938,700,2018-10-01
237,6280,500,2018-10-01
196,3495,1300,2018-10-01
291,3800,1500,2018-10-01
144,8031,700,2018-10-01
57,7537,1400,2018-10-01
156,3458,1800,2018-10-01
143,3106,1100,2018-10-01
270,8578,1500,2018-10-01
201,2464,1400,2018-10-01
261,2359,1900,2018-10-01
14,4608,600,2018-10-01
202,7694,800,2018-10-01
3,4304,1600,2018-10-01
91,2811,1600,2018-10-01
59,3331,1400,2018-10-01
232,7046,700,2018-10-01
203,8130,1900,2018-10-01
24,4355,1000,2018-10-01
133,5163,1800,2018-10-01
90,5836,1900,2018-10-01
15,6002,1300,2018-10-01
60,5399,500,2018-10-01
231,5967,1600,2018-10-01
200,3200,1900,2018-10-01
254,7491,700,2018-10-01
294,4498,500,2018-10-01
92,1904,600,2018-10-01
132,6424,1300,2018-10-01
1,5727,1400,2018-10-01
58,2829,1700,2018-10-01
147,4113,1000,2018-11-01
168,6151,2000,2018-11-01
126,3749,700,2018-11-01
280,5358,1400,2018-11-01
155,5615,700,2018-11-01
284,5008,1200,2018-11-01
141,1661,2000,2018-11-01
137,5504,1800,2018-11-01
144,1544,1800,2018-11-01
123,6897,1700,2018-11-01
5,3861,800,2018-11-01
163,2185,1600,2018-11-01
149,8052,800,2018-11-01
134,520,1600,2018-11-01
127,5732,1600,2018-11-01
2,505,1100,2018-11-01
129,356,800,2018-11-01
292,8534,1200,2018-11-01
145,4157,600,2018-11-01
142,5682,1300,2018-11-01
166,6677,1000,2018-11-01
157,657,1500,2018-11-01
138,4832,1700,2018-11-01
165,5332,900,2018-11-01
133,6199,1500,2018-11-01
160,1255,1000,2018-11-01
287,6179,1600,2018-11-01
170,6920,1900,2018-11-01
297,3142,700,2018-11-01
153,3145,800,2018-11-01
130,6103,500,2018-11-01
285,6398,1500,2018-11-01
132,977,500,2018-11-01
164,2346,600,2018-11-01
0,5738,1400,2018-11-01
167,8681,1100,2018-11-01
136,4098,1000,2018-11-01
282,7447,1900,2018-11-01
124,8623,1200,2018-11-01
143,3106,800,2018-11-01
150,7752,900,2018-11-01
159,7373,1900,2018-11-01
125,6639,1100,2018-11-01
281,4076,1900,2018-11-01
154,6264,1700,2018-11-01
286,3305,1900,2018-11-01
140,6381,1500,2018-11-01
161,845,1300,2018-11-01
169,3074,1900,2018-11-01
131,155,1900,2018-11-01
152,8123,1200,2018-11-01
283,3708,900,2018-11-01
158,470,1600,2018-11-01
128,4229,1100,2018-11-01
135,2622,800,2018-11-01
162,97,700,2018-11-01
146,8104,1000,2018-11-01
156,8347,1800,2018-11-01
4,2073,700,2018-11-01
139,2999,800,2018-11-01
148,4740,1000,2018-11-01
1,8079,1300,2018-11-01
3,8171,700,2018-11-01
202,7694,2000,2018-11-01
172,6216,1900,2018-11-01
22,5907,1800,2018-11-01
224,4500,700,2018-11-01
225,8192,600,2018-11-01
263,6899,1600,2018-11-01
226,1248,1900,2018-11-01
290,7428,1500,2018-11-01
64,4052,600,2018-11-01
227,5757,600,2018-11-01
63,5057,500,2018-11-01
262,1993,1600,2018-11-01
228,210,600,2018-11-01
229,492,600,2018-11-01
65,2943,1400,2018-11-01
62,1312,1000,2018-11-01
230,1913,700,2018-11-01
61,1125,700,2018-11-01
60,5399,1200,2018-11-01
24,6710,1700,2018-11-01
231,1938,700,2018-11-01
232,8322,1000,2018-11-01
59,1811,700,2018-11-01
261,6831,2000,2018-11-01
58,7114,1200,2018-11-01
294,3492,1600,2018-11-01
57,7537,1300,2018-11-01
233,5350,1500,2018-11-01
23,2378,1100,2018-11-01
234,253,800,2018-11-01
223,7814,1000,2018-11-01
67,5626,2000,2018-11-01
171,5384,2000,2018-11-01
212,6552,1700,2018-11-01
19,4173,1400,2018-11-01
213,4796,1300,2018-11-01
75,309,1900,2018-11-01
74,3014,1700,2018-11-01
214,1098,1900,2018-11-01
20,1063,1500,2018-11-01
215,7080,500,2018-11-01
216,488,700,2018-11-01
266,2240,500,2018-11-01
217,6519,1300,2018-11-01
66,6244,700,2018-11-01
73,6944,1300,2018-11-01
218,3928,2000,2018-11-01
21,4975,1800,2018-11-01
219,6489,1800,2018-11-01
71,427,1100,2018-11-01
265,3035,2000,2018-11-01
220,6607,1300,2018-11-01
70,7064,1800,2018-11-01
221,4775,1400,2018-11-01
69,82,700,2018-11-01
68,8230,1200,2018-11-01
264,6466,900,2018-11-01
222,4622,500,2018-11-01
72,2020,1600,2018-11-01
77,2547,800,2018-11-01
25,4954,1200,2018-11-01
235,1339,1000,2018-11-01
43,1559,700,2018-11-01
247,5841,1400,2018-11-01
42,5086,1700,2018-11-01
41,7413,1400,2018-11-01
257,329,1300,2018-11-01
248,7903,1000,2018-11-01
295,4559,600,2018-11-01
40,6665,1600,2018-11-01
256,6847,900,2018-11-01
249,1329,1200,2018-11-01
39,3333,1200,2018-11-01
38,1237,1500,2018-11-01
29,4907,1300,2018-11-01
30,3178,1600,2018-11-01
37,3472,500,2018-11-01
36,5763,600,2018-11-01
31,4414,1600,2018-11-01
251,1771,500,2018-11-01
289,900,600,2018-11-01
252,1865,1900,2018-11-01
35,7870,1300,2018-11-01
255,4616,2000,2018-11-01
34,8669,1800,2018-11-01
253,3319,2000,2018-11-01
33,2483,600,2018-11-01
32,3432,2000,2018-11-01
250,5161,800,2018-11-01
56,4394,800,2018-11-01
44,5806,1600,2018-11-01
245,1613,800,2018-11-01
260,3322,1400,2018-11-01
55,2271,700,2018-11-01
236,6493,1800,2018-11-01
237,3670,1500,2018-11-01
54,4961,800,2018-11-01
53,7798,700,2018-11-01
26,4043,1000,2018-11-01
238,7700,500,2018-11-01
52,3714,500,2018-11-01
239,4396,1300,2018-11-01
27,3154,1000,2018-11-01
240,3671,1900,2018-11-01
246,6344,1900,2018-11-01
51,3569,1400,2018-11-01
241,6788,1600,2018-11-01
259,8755,900,2018-11-01
49,5576,500,2018-11-01
242,2821,600,2018-11-01
243,4710,1600,2018-11-01
48,7846,900,2018-11-01
28,8069,1900,2018-11-01
47,6132,600,2018-11-01
244,3796,2000,2018-11-01
46,1430,1300,2018-11-01
45,2577,1300,2018-11-01
258,3272,1600,2018-11-01
50,199,1400,2018-11-01
78,7524,1300,2018-11-01
76,6059,1400,2018-11-01
267,832,1700,2018-11-01
110,4793,1700,2018-11-01
275,4571,1700,2018-11-01
184,1580,1800,2018-11-01
109,6143,500,2018-11-01
185,6047,1100,2018-11-01
9,4914,1400,2018-11-01
186,1165,1700,2018-11-01
108,8166,1600,2018-11-01
107,6022,1600,2018-11-01
274,7968,800,2018-11-01
187,5378,1900,2018-11-01
188,6914,1800,2018-11-01
183,3330,1200,2018-11-01
189,4694,1100,2018-11-01
105,3031,1000,2018-11-01
10,3747,500,2018-11-01
190,8025,800,2018-11-01
104,1308,1200,2018-11-01
191,5108,1300,2018-11-01
103,375,700,2018-11-01
11,6719,1400,2018-11-01
273,7294,2000,2018-11-01
102,7383,2000,2018-11-01
192,4756,1900,2018-11-01
193,2490,1900,2018-11-01
101,3606,2000,2018-11-01
106,2454,700,2018-11-01
100,2036,1600,2018-11-01
276,6826,900,2018-11-01
182,1560,500,2018-11-01
122,7635,1000,2018-11-01
173,818,900,2018-11-01
6,557,1100,2018-11-01
174,4575,600,2018-11-01
175,2968,1000,2018-11-01
121,7619,900,2018-11-01
7,7104,1600,2018-11-01
120,6939,1100,2018-11-01
176,8433,1300,2018-11-01
119,6567,900,2018-11-01
118,3953,800,2018-11-01
8,4469,500,2018-11-01
111,5494,1100,2018-11-01
279,7610,800,2018-11-01
117,8370,700,2018-11-01
116,7001,600,2018-11-01
178,8489,2000,2018-11-01
115,7546,2000,2018-11-01
278,6657,800,2018-11-01
179,6038,700,2018-11-01
114,6015,500,2018-11-01
113,5294,1000,2018-11-01
277,2023,600,2018-11-01
180,6845,800,2018-11-01
112,6159,900,2018-11-01
181,4272,1200,2018-11-01
177,5808,1700,2018-11-01
211,3426,1900,2018-11-01
194,7414,1700,2018-11-01
90,5836,1500,2018-11-01
15,4869,1500,2018-11-01
89,4090,1500,2018-11-01
88,4225,1900,2018-11-01
204,4532,1400,2018-11-01
87,7068,800,2018-11-01
16,4701,900,2018-11-01
296,4302,1900,2018-11-01
269,3038,1400,2018-11-01
205,2243,1300,2018-11-01
86,708,1600,2018-11-01
85,2639,1400,2018-11-01
206,1609,1800,2018-11-01
84,3704,2000,2018-11-01
268,6987,800,2018-11-01
83,6492,500,2018-11-01
207,8027,600,2018-11-01
208,6418,1200,2018-11-01
82,8350,700,2018-11-01
17,5974,1600,2018-11-01
209,2313,1700,2018-11-01
81,1144,700,2018-11-01
80,616,700,2018-11-01
210,2358,1400,2018-11-01
18,1243,900,2018-11-01
79,4705,700,2018-11-01
203,8130,1600,2018-11-01
254,3348,600,2018-11-01
151,2971,1500,2018-11-01
91,2811,1100,2018-11-01
99,3157,1300,2018-11-01
12,5779,1700,2018-11-01
195,1152,500,2018-11-01
291,3954,500,2018-11-01
98,4287,700,2018-11-01
288,2779,1400,2018-11-01
